,0
0,0.517527212208403
1,0.46584233066649183
2,1.1195492776658496
3,-0.48956249702989074
4,0.15372575394971577
5,-0.008623616035741482
6,-0.3002936383136786
7,-0.2333059640049923
8,0.07809864345341905
9,0.8551586230525519
10,0.5996404660168382
11,-0.0834802117866835
12,-0.5353036192276268
13,0.49511666250148173
14,0.6757648088053947
15,-0.6153012921984958
16,0.10799052065778325
17,-0.04165051829630898
18,0.027527486638689952
19,-0.03195804415756656
20,0.200630770120791
21,0.13556789375397738
22,-0.2134711662378663
23,0.6720626023850663
24,0.1612937350678786
25,0.23768429706637736
26,-0.08534229063076357
27,-0.3046658492551846
28,0.3832122806576703
29,0.1994653461655489
30,0.03861725478376645
31,-0.1043341415197511
32,0.07214664171685586
33,0.020276978916296505
34,-0.13647983146874565
35,0.2460392603833102
36,-0.6171982102623409
37,-0.05416288859100384
38,-0.11007466379605851
39,0.012712602279073804
40,-0.20759815393052644
41,0.07860645830234222
42,0.060690436852931906
43,-0.042817026504152145
44,-0.14425032757803963
45,0.24038776419572896
46,-0.24065853659213782
47,0.19794956149771162
48,-0.21234536985295727
49,-0.37820195342946417
50,0.19056573019156148
51,0.18267080440268588
52,0.11044898629672853
53,0.2105421945624324
54,0.509730907373048
55,0.048254058972388894
56,-0.14024658811241172
57,0.01695531270349318
58,-0.07021243188984584
59,-0.2180261333516455
60,-0.22018949814679653
61,-0.29292037054151293
62,0.009832193572278061
63,0.10163522298411244
64,-0.21562420822625492
65,-0.20878566934010845
66,-0.003484090492226679
67,-0.3113664087512746
68,0.1414223914735683
69,-0.16984794033311024
70,-0.011397006708246228
71,-0.06290156540330744
72,0.26963481253841415
73,0.5406941634897724
74,0.18428111683555892
75,-0.10897288309839771
76,-0.020683408465879145
77,0.11160710922079853
78,0.034264140675435276
79,-0.13385089390479143
80,0.0473556332139638
81,0.06727999580123449
82,0.17832421808703336
83,0.06910309063483625
84,-0.03718025668526356
85,-0.07498924649030439
86,0.13487586934312995
87,0.06082176146380958
88,-0.31256792561713104
89,-0.3171110087213835
90,0.03756783994251731
91,0.13397976075324441
92,-0.02121878002390967
93,0.1258606784821739
94,0.14995938884908572
95,0.2089365758357434
96,0.09608320911330984
97,0.003371238901078683
98,-0.18740154933682857
99,0.386289512924496
100,-0.05343698661890682
101,0.06546413224409355
102,0.2481182694237098
103,-0.22606412734371664
104,-0.07556439401412444
105,-0.061416536288607104
106,-0.13973514601695483
107,0.04665984254999455
108,0.18787851094816568
109,-0.13574706151846164
110,-0.20178510534104319
111,-0.055831932392833336
112,0.09639023831872169
113,-0.0838877907798623
114,-0.04105597869511781
115,0.1029238285003277
116,-0.05604837156710438
117,0.17287781888682466
118,-0.06771041336236804
119,0.012002835302975577
120,-0.07934926816158824
121,0.17737581088590795
122,-0.03016288108344492
123,-0.2435628604021747
124,-0.22587057435681918
125,0.12429045052311503
126,0.11895178305688577
127,-0.13856665659399225
128,-0.036150570050618634
129,0.24182103630510715
130,-0.10238751190312044
131,0.4619897156117181
132,-0.0022157710332735073
133,0.046854846239891224
134,0.28270192463457894
135,-0.22696191887121292
136,-0.24453903510769726
137,0.1028275500933474
138,0.24255257322481238
139,0.2713418384807434
140,-0.007627553161127035
141,-0.18483204394035627
142,0.08027492634820138
143,-0.13719778584464362
144,-0.012921883092419291
145,0.04328196672665884
146,-0.13109280595227202
147,-0.23470772054544936
148,0.10605876841147834
149,-0.04694971094328913
150,0.017722115678769055
151,0.15992354497089778
152,-0.11829885729660918
153,0.0768793457766909
154,-0.014489290388789
155,-0.03812451208782435
156,0.14413054743521803
157,0.14154100407345166
158,-0.1832524728382538
159,-0.08624793922210262
160,0.28365253853385136
161,-0.16291290110053977
162,0.06367888250380394
163,-0.26101312479025823
164,-0.00019755295788496347
165,0.12669669439937817
166,-0.12136599000217278
167,0.013782640297113099
168,-0.17755162463593907
169,-0.18828848890995378
170,0.01655323320977431
171,-0.014191287576145465
172,0.17278929428507975
173,0.4883402300815389
174,0.03855063524647618
175,-0.20002080765040273
176,0.27118916415001937
177,-0.012225530923243202
178,0.24655288507678275
179,0.08608079437198293
180,-0.02066930420630952
181,0.33167291127783477
182,0.015896590305401935
183,0.09200343141374039
184,0.0448888493324338
185,0.03668952046159611
186,0.1099313647894707
187,-0.11652452435270087
188,0.1580847071633517
189,0.08294202199017003
190,0.006204872538055025
191,0.09641605234047557
192,-0.044473371609148944
193,-0.03727917780105275
194,0.0958612839490727
195,0.09283405268876928
196,-0.31220419117425996
197,-0.19892886482298253
198,0.029296417119856456
199,-0.2150521610482157
200,0.1806551143895888
201,-0.039219144938406024
202,0.023372333917204086
203,-0.015971093084621076
204,-0.0205255118836493
205,0.0021689759076325655
206,0.08056644563993852
207,-0.2913005840152243
208,0.027788441293903954
209,0.17118686570458858
210,0.11851130749284956
211,-0.17277086950153092
212,-0.1214914425080999
213,0.012880985908919293
214,-0.09504592080215092
215,-0.2187401524993857
216,-0.11183560235011572
217,0.13047090976094758
218,0.02187873162937037
219,-0.2022928866479964
220,0.0697828625291871
221,-0.060689757365596675
222,-0.1801148791595667
223,0.15466348619356685
224,0.29254330698430686
225,-0.04501892876841994
226,-0.017178763379603352
227,-0.0670098999220672
228,-0.28544159214711223
229,0.19292078947928112
230,0.0077127574125948764
231,0.050510833561493655
232,-0.24995189660002662
233,-0.014458195256154579
234,-0.04762827590404999
235,-0.28343287512910614
236,0.10129840949886541
237,0.051235175063181204
238,-0.026507329708060405
239,-0.08293225229596232
240,-0.332183682621661
241,-0.2506774425102257
242,-0.054634434766543984
243,-0.0013153838581177605
244,0.2452937086893663
245,0.06862173602369359
246,0.03457807354212738
247,-0.03210372322717226
248,0.0691978027938666
249,0.40393904206141285
250,0.04868178692849271
251,-0.08279235575610638
252,0.011557635507634273
253,0.12237483624775793
254,0.15375476070018296
255,-0.024490564959317628
256,0.08519255184474811
257,-0.10837661200835977
258,0.28936301085848887
259,0.0032000080966526983
260,0.010939836483928244
261,0.3076578783893753
262,0.020997246324022997
263,0.10133050367680087
264,0.024653319964409677
265,0.04216262368547516
266,-0.12917911427867868
267,0.1378497535726071
268,-0.054890527992938795
269,-0.13305659985223392
270,0.04382672025055132
271,0.030511415777133448
272,0.0362509480273407
273,-0.2107060741761603
274,0.003766214817892985
275,0.19353048834373807
276,0.1272096773179759
277,-0.037157488807951514
278,0.4029618475275074
279,0.0009696611921538467
280,0.5159549640286052
281,0.18439341789733313
282,-0.04442595729191883
283,0.33478836943266876
284,0.20565052761592867
285,-0.21172180961768333
286,-0.16823630645892718
287,0.18101918283343876
288,-0.1950447859065221
289,-0.03774041744369632
290,-0.017845068371426215
291,-0.1563209752193737
292,-0.0583543668432672
293,-0.08706894214518257
294,-0.14592787310106886
295,-0.10975890520161914
296,0.16693347349290716
297,0.3247817302491102
298,-0.016542711102290372
299,-0.048199061788807604
300,-0.1539090375193782
301,0.08886306477547432
302,0.18421703565966194
303,0.04707409085019104
304,-0.08796357191519788
305,0.010356874633598736
306,0.14882313647140694
307,-0.061546091618636896
308,-0.4523413960951048
309,-0.030493993032950438
310,-0.015686188858268856
311,0.048386090567930334
312,0.06681932210220887
313,-0.22828856998797603
314,-0.12090261605236913
315,0.20076404053026728
316,-0.026446862081902656
317,-0.08867139580030395
318,0.030294287476005297
319,-0.2149735896670891
320,0.11773219391848395
321,-0.026692426715119153
322,-0.12524683946890944
323,0.05991840277543523
324,0.05636917918434902
325,0.11710662259205135
326,0.08575305023375183
327,-0.04586015505783882
328,0.24840357881865102
329,-0.14107694802083517
330,0.1311508526722383
331,0.13104696695367224
332,0.0765158108121219
333,-0.11314805665305988
334,-0.04951004497089816
335,0.12825682813793973
336,0.0040245500462347565
337,-0.0548087079918382
338,0.08559185546996578
339,0.022516348743954043
340,0.08919497801019746
341,0.06974490809578646
342,-0.31829211873897206
343,0.060466740683532694
344,0.11755592859730604
345,0.1482282355467557
346,0.04280850953258463
347,-0.20500379657878504
348,-0.07891696683815227
349,-0.008422922058256227
350,0.03601152595675224
351,-0.17548942079231122
352,0.11623110538099952
353,0.2585707388463792
354,0.20619411918845784
355,0.0555549688382469
356,0.2647482563161453
357,0.19677484071725024
358,0.05507854841538044
359,-0.14527521931326193
360,-0.14358772174783277
361,-0.05340656799866839
362,0.2158565443044023
363,-0.08043166218967017
364,0.16222177609795088
365,0.20056703744189033
366,-0.3069727503274088
367,0.13940482354238365
368,0.0058291513973964745
369,0.25997599011935746
370,-0.203745257117704
371,-0.0867736072231419
372,-0.017704187821712007
373,0.15559526145234012
374,0.06690725580383584
375,0.22216797522147066
376,-0.27492242679984025
377,-0.08406793680885079
378,-0.09803459555304714
379,0.011622175129987046
380,-0.12524684649052653
381,0.12463570968668261
382,-0.04630419882299302
383,0.25004713153364816
384,0.13464173560832537
385,-0.02526073134225663
386,0.046183174240062574
387,-0.01787063444346803
388,0.06818427207485096
389,-0.25558052995650427
390,-0.1579160938900217
391,-0.013818019677706047
392,-0.017808873535980974
393,0.17249594370916818
394,0.06382585660439737
395,0.1251883155455679
396,0.1916113532032144
397,-0.010847716278758369
398,-0.22942465592510564
399,-0.11451460920995732
400,-0.10816609894409511
401,-0.02243982115337373
402,0.02108017632699851
403,-0.13361495840226667
404,-0.18373722662833267
405,-0.02367235564812147
406,-0.008972575107518959
407,-0.12501257550467096
408,-0.17684342722401125
409,0.09762200356368651
410,-0.1303274872053898
411,-0.12630834539515082
412,0.09288729591457383
413,0.15934572854948165
414,-0.014487448877960232
415,-0.20077284509540141
416,0.18405010860301943
417,0.06394156312248883
418,0.06028968177331408
419,0.16895082733764788
420,0.16512352384688075
421,-0.2235527567299133
422,0.07765790093913978
423,-0.04477332795028313
424,-0.12329734432035978
425,-0.1650088010670619
426,0.1184508284513871
427,-0.02664946162347644
428,-0.16860718142286177
429,0.11052007738455621
430,-0.16480176180686384
431,-0.09443084263275657
432,-0.1838642429786664
433,0.1804703169269069
434,-0.026400799166661954
435,-0.13609400249918444
436,0.007972880662336753
437,-0.22189963796558845
438,-0.07430673946222584
439,0.17332444391891355
440,-0.09457968438749444
441,0.09976155455532251
442,-0.03701367557477892
443,-0.1876268279134784
444,0.19081945168869544
445,0.076928346824468
446,0.0761078212161388
447,0.13171939031402177
448,0.057880292931899176
449,-0.10670705091960807
450,-0.047583983440697045
451,0.09290069166089064
452,0.10179736912097434
453,0.28843533418033934
454,-0.20295168862681204
455,0.1389152608203594
456,0.13626954588869902
457,0.09454198685582824
458,-0.13883526366008722
459,0.09420078990236655
460,0.26516465131484407
461,0.2789069744611248
462,-0.04057245602672541
463,-0.1375468203638233
464,0.028816521429542434
465,-0.13538035468041515
466,-0.003127166538317877
467,0.06931177726231343
468,-0.06012657303152577
469,-0.08253500637430893
470,0.0028126823554369515
471,-0.07950873749920544
472,-0.09299292370631163
473,-0.13553507703592999
474,-0.009781047526467027
475,-0.09821339146367457
476,0.20382336269078913
477,-0.020731918970758986
478,-0.1214756224322873
479,-0.05730919083329804
480,-0.0374538288621911
481,0.20359884153218097
482,-0.22251394240667052
483,0.023873898645097973
484,-0.03294612162205653
485,-0.16694853668913362
486,0.1747263103029237
487,0.006843149670279581
488,-0.100004712526516
489,0.16042357717793568
490,0.046088145225234044
491,0.037860938584740156
492,0.07492098465204154
493,0.18249127602535764
494,-0.19962558911652253
495,0.16541048385352908
496,0.13050951630707236
497,0.09779844276427738
498,0.21295354127525717
499,-0.01913389681321521
500,-0.09795254431638731
501,-0.09034808229887509
502,0.1148035508644951
503,0.13007952016778934
504,-0.1435990983913155
505,-0.016564176815261213
506,0.27559034941020444
507,0.17858470679192623
508,-0.30923428919995793
509,0.06001625429230367
510,-0.13597585967739642
511,0.12919949026826766
512,0.12294377920824587
513,0.23337432591170884
514,0.21849696325659224
515,0.13865314000944892
516,-0.046281532269768215
517,0.07698416385472875
518,0.01910504757927592
519,-0.019543370896134307
520,-0.014545679774618986
521,-0.00234657399125005
522,-0.011164226826901939
523,0.016319121156189175
524,-0.06023497113602757
525,0.09613240046160841
526,-0.1556819788325031
527,0.13259965677984314
528,0.05724274186778951
529,-0.009742374638272074
530,0.05456509749741261
531,0.1646130103163363
532,0.1710351823974917
533,-0.16365586965351214
534,-0.05581280903231721
535,-0.028985209490144374
536,0.07076994742562591
537,-0.13723451997450942
538,0.23109989434046244
539,0.03530943243412449
540,-0.10693264794613198
541,-0.1456776101005748
542,-0.22922777293141858
543,0.040253767950850866
544,-0.05840119301683063
545,0.06086598329717135
546,0.12517618668880573
547,-0.1976911479299212
548,-0.004477937796791906
549,0.1382822933354206
550,0.03680788052692402
551,0.030785991169164556
552,-0.29078048637410836
553,0.2338442781369442
554,-0.1100207956975246
555,-0.10933886873910102
556,-0.09383692104358894
557,0.15487959682317576
558,0.024041206602405194
559,-0.07795758164769614
560,-0.0819834835383836
561,-0.048005078836767384
562,-0.0666008966145547
563,-0.06930721288132019
564,-0.19039395231498216
565,0.0205052250617579
566,0.0008723035650334723
567,0.21727628978382965
568,-0.052997211543984936
569,0.00741848911864877
570,0.0756137061113838
571,0.4118264185299884
572,-0.11362332239567825
573,0.06743598784088331
574,0.19060776544092956
575,-0.040236615409813804
576,-0.10765215462080246
577,-0.06360436372621536
578,-0.018469470578428633
579,0.34319752887381566
580,-0.03939899312392718
581,-0.0982146190259379
582,-0.0411545246443527
583,-0.08811722895246608
584,0.12108240844154845
585,-0.16337777575621584
586,0.020691603015262957
587,-0.07226178619383745
588,0.09444515523034203
589,-0.2276672513218847
590,-0.09394162353597024
591,0.019466315907782205
592,-0.24056586184174547
593,-0.03544154191187372
594,0.07144375017581692
595,-0.06971921267861236
596,-0.013814893298806613
597,-0.01617283290508668
598,-0.16150491038941334
599,0.03177491520539007
600,-0.1839079125260701
601,-0.21555820837695702
602,0.11198553096145855
603,0.1109457006653634
604,-0.036651755808297895
605,0.1276379559397756
606,0.07160172843177588
607,0.022367075008575318
608,0.02324906812799448
609,-0.06723204367290246
610,-0.020446569875585012
611,0.0429383022093744
612,-0.18467099245305807
613,0.14067380432139912
614,-0.20649495912764018
615,-0.17401096412735645
616,0.03342457118270379
617,0.16817232258661596
618,-0.02927392697978524
619,0.05425585093061851
620,-0.10090250758630341
621,0.09021913459545743
622,-0.2228201401207792
623,-0.07170328566495984
624,-0.18795919480932227
625,-0.005630460331978829
626,0.147053187917073
627,-0.13698085381271768
628,0.05580988939046734
629,0.047947094189567184
630,-0.28830147645286514
631,0.21978845629318028
632,0.1779934244958305
633,0.25019504193488856
634,0.016793105551328878
635,-0.01914542419421331
636,0.14411913510722119
637,0.04718304797867119
638,-0.12188128650884747
639,-0.12321884992611785
640,-0.0683392858036571
641,-0.14244288923962098
642,-0.22373378150764017
643,-0.13681326039954875
644,0.1794674911692069
645,0.011958534010521932
646,-0.48123603280294597
647,-0.2463971285796149
648,0.03518246961698614
649,0.26557059008724676
650,-0.09595306477558851
651,0.17832723480811669
652,-0.010970647759540653
653,-0.3280399150368849
654,-0.15223212892651108
655,-0.05423003677612449
656,-0.11301641816884375
657,0.18451295859525713
658,0.07557659238308068
659,-0.034189902430032
660,-0.04444061794517321
661,0.06494479628747961
662,0.1350366654152528
663,-0.15448060668862668
664,0.029698838112980148
665,-0.10633513727370679
666,-0.03763167316611063
667,0.1278143841950591
668,-0.08149992898687856
669,-0.02031318412055264
670,-0.047397145972681125
671,0.06311072133841526
672,-0.11543849901820316
