,0
0,-0.48749229931920063
1,-0.9210000417632291
2,-0.12225056452517835
3,0.11614885326814134
4,-0.1959639892398159
5,0.08386823455281023
6,-0.6294005787605534
7,-0.603233491950137
8,0.04973531148188765
9,-0.6816760373541022
10,0.793735074495565
11,-0.28969569292499797
12,0.006070731143138846
13,0.21586234186845848
14,-0.7140865449630556
15,0.11624724516892627
16,0.1383476808318551
17,0.7714887516625888
18,-0.18351367774529811
19,-0.5715710462811713
20,-0.10109069506512883
21,-0.01708906879263507
22,0.5974599990945513
23,0.034763790703943295
24,0.11947597210225719
25,0.35830805846781
26,0.519528071355929
27,0.07231550974464035
28,-0.2883125202781237
29,0.4477480110396307
30,0.033227992722025104
31,-0.342532745874327
32,0.5051989160604711
33,-0.1931877722456613
34,-0.7492374947684634
35,0.09290540835209485
36,0.18945461659717558
37,0.11412930605221669
38,0.45806391466734364
39,-0.44172644357845164
40,0.46270965993897095
41,-0.5826075350966754
42,-0.03556345182895192
43,-0.6792239863827063
44,-0.394984073222784
45,-0.07371748141906975
46,-0.23718534235006664
47,-0.47051765328099593
48,0.009304024069533805
49,0.5149787082992139
50,-0.31334507073440326
51,-0.4281270055563471
52,-0.5437933689353736
53,0.45156961456774086
54,-0.10203197171166768
55,0.09255185763909773
56,-0.004199219384277
57,-0.005125364340070005
58,2.4561876699735086
59,-0.9258943618865556
60,-0.06872386690332295
61,-0.17135502274753303
62,0.14788406320044428
63,-0.4827979427052958
64,-0.6494129680885012
65,-0.6766607190593367
66,-0.3671469728738468
67,0.03015831115018199
68,0.263726471119966
69,-0.24184078197737646
70,-0.6955721297738281
71,-0.826042679719107
72,1.5159965265557944
73,-0.07578926232855668
74,-0.13967445963306252
75,-0.2659761773404959
76,0.15594269144551107
77,-0.7708531749705886
78,-0.340865188609954
79,-0.5475172810352583
80,0.17684531461042247
81,-0.3979751159974545
82,0.3641697035230202
83,-0.24575050498741055
84,0.5690461139045365
85,0.2385891403005853
86,-0.584728165795364
87,0.3078439680577806
88,-0.2730706550040233
89,-0.002635587441705647
90,0.0026676616299186125
91,-0.5899260926552169
92,0.04874068602429934
93,-2.1401774170498404
94,-0.4445896475820086
95,-0.8936913273516638
96,-0.5660639965260736
97,-0.13877447116979708
98,-0.19249956637822144
99,-0.5008537168472149
100,-3.349792761517245
101,-0.07715693412441268
102,0.6418838530313195
103,-0.07616801748139335
104,0.6617283177740074
105,0.49840317258410277
106,-0.37086977095182294
107,-0.9422275765213458
108,1.1730456285967086
109,-0.39441368177622194
110,-0.3206023665499131
111,0.05273789185572551
112,-0.542514435504987
113,0.11386294551414342
114,0.005299928218797215
115,-0.09233377977595776
116,-0.44136565100851277
117,-2.067033156144894
118,-0.7868667285163841
119,-0.19846460361367246
120,-0.10194186754160521
121,-0.27255849216301187
122,-0.1760292765102557
123,0.40695424962812476
124,0.9039625929949302
125,0.20279736320481287
126,0.7361454176568023
127,-0.5459758349230889
128,-0.7281912447676321
129,-0.9606023554486375
130,-0.3827754169550702
131,-0.658257633053151
132,-0.12987632706112928
133,0.5689073546837752
134,0.16476275204408408
135,0.4544162298188648
136,-0.2141688511526382
137,-0.4314439333189698
138,-0.3904286464844494
139,0.055128853377740795
140,0.21853154252962076
141,-0.34626653449265143
142,-0.6705813092496872
143,0.19731203220451884
144,0.3174069699686686
145,0.10447383641377687
146,-0.2910608484002404
147,-0.4578217545192881
148,-0.31371099082806275
149,0.5542383223788281
150,0.2440604946319418
151,-0.7709072017856561
152,-0.5991120670660304
153,-0.5213783078890504
154,-0.19512897736700738
155,-0.10780029420096995
156,-0.06205219309705375
157,0.3224909126144245
158,0.435779970432245
159,0.032470187027922905
160,-0.20135631477059343
161,-0.13227995853617028
162,-0.4355384442826717
163,1.0949104124719833
164,0.958144628779502
165,-0.42318597704466804
166,-0.7535071292330878
167,-0.42688231978843855
168,0.07177893576814638
169,0.1837558302731467
170,-0.48361192485509763
171,-0.5870253794221754
172,-0.28341734924568496
173,0.6450147571865863
174,-0.009439168092621342
175,1.0621593565693155
176,-0.20179118943738789
177,-0.5310899905971339
178,0.23934639329681828
179,0.12920521351926068
180,-0.17616403438415118
181,0.34229376031666775
182,-1.4475312059082917
